"Banks_Participated","Highest_Rate","Lowest_Rate","Weighted_Average_Rate","Market_Day"
"9","54.7521","54.7513","54.7517","07/28/2023"
"9","54.7472","54.7464","54.7468","07/27/2023"
"9","54.7374","54.7366","54.7370","07/26/2023"
"9","54.7324","54.7316","54.7320","07/25/2023"
"9","54.7204","54.7196","54.7200","07/24/2023"
"9","54.7149","54.7141","54.7145","07/21/2023"
"9","54.7051","54.7043","54.7047","07/20/2023"
"9","54.7002","54.6994","54.6998","07/19/2023"
"9","54.6898","54.6891","54.6894","07/18/2023"
"9","54.6838","54.6831","54.6834","07/17/2023"
"9","54.6739","54.6731","54.6735","07/14/2023"
"9","54.6684","54.6677","54.6680","07/13/2023"
"9","54.6586","54.6578","54.6582","07/12/2023"
"9","54.6537","54.6529","54.6533","07/11/2023"
"9","54.6422","54.6414","54.6418","07/10/2023"
"9","54.6373","54.6365","54.6369","07/07/2023"
"9","54.6275","54.6267","54.6271","07/06/2023"
"9","54.6209","54.6201","54.6205","07/05/2023"
"9","54.6105","54.6097","54.6101","07/04/2023"
"9","54.6056","54.6048","54.6052","07/03/2023"
"9","54.5947","54.5939","54.5943","06/30/2023"
"9","54.5777","54.5769","54.5773","06/29/2023"
"9","54.5674","54.5667","54.5670","06/27/2023"
"9","54.5509","54.5502","54.5506","06/26/2023"
"9","54.5396","54.5388","54.5392","06/23/2023"
"9","54.5227","54.5219","54.5223","06/22/2023"
"9","54.5118","54.5111","54.5114","06/21/2023"
"9","54.4959","54.4952","54.4956","06/20/2023"
"9","54.4856","54.4848","54.4852","06/19/2023"
"9","54.4687","54.4679","54.4683","06/16/2023"
"9","54.4420","54.4412","54.4416","06/15/2023"
"9","54.4420","54.4412","54.4416","06/14/2023"
"9","54.4306","54.4298","54.4302","06/13/2023"
"9","54.4137","54.4129","54.4133","06/12/2023"
"9","54.4029","54.4021","54.4025","06/09/2023"
"9","54.3865","54.3857","54.3861","06/08/2023"
"9","54.3752","54.3743","54.3747","06/07/2023"
"9","54.3583","54.3575","54.3579","06/06/2023"
"9","54.3479","54.3471","54.3475","06/05/2023"
"9","54.3316","54.3308","54.3312","06/02/2023"
"9","54.3208","54.3201","54.3204","06/01/2023"
"9","54.3045","54.3037","54.3041","05/31/2023"
"9","54.2839","54.2831","54.2835","05/26/2023"
"9","54.2806","54.2798","54.2802","05/25/2023"
"9","54.2719","54.2711","54.2715","05/24/2023"
"9","54.2589","54.2581","54.2585","05/23/2023"
"9","54.2589","54.2581","54.2585","05/22/2023"
"9","54.2551","54.2543","54.2547","05/19/2023"
"9","54.2459","54.2451","54.2455","05/18/2023"
"9","54.2410","54.2402","54.2406","05/17/2023"
"9","54.2334","54.2327","54.2330","05/16/2023"
"9","54.2301","54.2293","54.2297","05/15/2023"
"9","54.2215","54.2207","54.2211","05/12/2023"
"9","54.2171","54.2163","54.2167","05/11/2023"
"9","54.2089","54.2082","54.2086","05/10/2023"
"9","54.2052","54.2044","54.2048","05/09/2023"
"9","54.1971","54.1963","54.1967","05/08/2023"
"9","54.1934","54.1925","54.1929","05/04/2023"
"9","54.1841","54.1833","54.1837","05/03/2023"
"9","54.1797","54.1789","54.1793","05/02/2023"
"9","54.1418","54.1411","54.1414","04/26/2023"
"9","54.1245","54.1237","54.1241","04/25/2023"
"9","54.1136","54.1129","54.1133","04/24/2023"
"9","54.0856","54.0848","54.0852","04/20/2023"
"9","54.0683","54.0675","54.0679","04/19/2023"
"9","54.0579","54.0572","54.0576","04/18/2023"
"9","54.0299","54.0291","54.0295","04/13/2023"
"9","54.0121","54.0113","54.0117","04/12/2023"
"9","54.0023","54.0015","54.0019","04/11/2023"
"9","53.9851","53.9843","53.9847","04/10/2023"
"9","53.9748","53.9741","53.9744","04/07/2023"
"9","53.9569","53.9562","53.9566","04/06/2023"
"9","53.9473","53.9465","53.9469","04/05/2023"
"9","53.9306","53.9298","53.9302","04/04/2023"
"9","53.9193","53.9185","53.9189","04/03/2023"
"9","53.9031","53.9023","53.9027","03/31/2023"
"9","53.8982","53.8974","53.8978","03/30/2023"
"9","53.8891","53.8883","53.8887","03/29/2023"
"9","53.8837","53.8829","53.8833","03/28/2023"
"9","53.8756","53.8748","53.8752","03/27/2023"
"9","53.8708","53.8701","53.8704","03/24/2023"
"9","53.8611","53.8603","53.8607","03/23/2023"
"9","53.8557","53.8549","53.8553","03/22/2023"
"9","53.8461","53.8452","53.8456","03/21/2023"
"9","53.8411","53.8403","53.8407","03/20/2023"
"9","53.8309","53.8301","53.8305","03/17/2023"
"9","53.8164","53.8156","53.8160","03/16/2023"
"9","53.8164","53.8156","53.8160","03/15/2023"
"9","53.8109","53.8102","53.8106","03/14/2023"
"9","53.8013","53.8005","53.8009","03/13/2023"
"9","53.7969","53.7962","53.7966","03/10/2023"
"9","53.7884","53.7876","53.7880","03/09/2023"
"9","53.7836","53.7828","53.7832","03/08/2023"
"9","53.7733","53.7725","53.7729","03/07/2023"
"9","53.7681","53.7672","53.7676","03/06/2023"
"9","53.7535","53.7527","53.7531","03/01/2023"
"9","53.7449","53.7441","53.7445","02/28/2023"
"9","53.7341","53.7333","53.7337","02/27/2023"
"9","53.7181","53.7172","53.7176","02/24/2023"
"9","53.7067","53.7059","53.7063","02/23/2023"
"9","53.6799","53.6791","53.6795","02/22/2023"
"9","53.6799","53.6791","53.6795","02/21/2023"
"9","53.6643","53.6635","53.6639","02/20/2023"
"9","53.6547","53.6539","53.6543","02/17/2023"
"9","53.6379","53.6372","53.6376","02/16/2023"
"9","53.6107","53.6099","53.6103","02/15/2023"
"9","53.6107","53.6099","53.6103","02/14/2023"
"9","53.5993","53.5986","53.5990","02/13/2023"
"9","53.5823","53.5815","53.5819","02/10/2023"
"9","53.5554","53.5547","53.5551","02/08/2023"
"9","53.5443","53.5435","53.5439","02/07/2023"
"9","53.5277","53.5269","53.5273","02/06/2023"
"9","53.5175","53.5167","53.5171","02/03/2023"
"9","53.5014","53.5007","53.5010","02/02/2023"
"9","53.4881","53.4873","53.4877","02/01/2023"
"9","53.4719","53.4712","53.4716","01/31/2023"
"9","53.4629","53.4621","53.4625","01/30/2023"
"9","53.4581","53.4573","53.4577","01/27/2023"
"9","53.4495","53.4488","53.4492","01/26/2023"
"9","53.4341","53.4333","53.4337","01/23/2023"
"9","53.4261","53.4253","53.4257","01/20/2023"
"9","53.4132","53.4124","53.4128","01/17/2023"
"9","53.4084","53.4076","53.4080","01/16/2023"
"9","53.3978","53.3971","53.3974","01/12/2023"
"9","53.3893","53.3884","53.3888","01/11/2023"
"9","53.3849","53.3841","53.3845","01/10/2023"
"9","53.3769","53.3761","53.3765","01/09/2023"
"9","53.3732","53.3724","53.3728","01/06/2023"
"9","53.3647","53.3639","53.3643","01/05/2023"
"9","53.3609","53.3601","53.3605","01/04/2023"
"9","53.3524","53.3517","53.3520","01/03/2023"
"9","53.2746","53.2738","53.2742","12/23/2022"
"9","53.2569","53.2562","53.2566","12/22/2022"
"9","53.2469","53.2461","53.2465","12/21/2022"
"9","53.2298","53.2291","53.2294","12/20/2022"
"9","53.2181","53.2173","53.2177","12/19/2022"
"9","53.1999","53.1992","53.1996","12/16/2022"
"9","53.1899","53.1891","53.1895","12/15/2022"
"9","53.1723","53.1716","53.1720","12/14/2022"
"9","53.1607","53.1599","53.1603","12/13/2022"
"9","53.1426","53.1418","53.1422","12/12/2022"
"9","53.1319","53.1312","53.1316","12/09/2022"
"9","53.1161","53.1153","53.1157","12/08/2022"
"9","53.1059","53.1052","53.1056","12/07/2022"
"9","53.0889","53.0882","53.0886","12/06/2022"
"9","53.0778","53.0771","53.0774","12/05/2022"
"9","53.0613","53.0606","53.0610","12/02/2022"
"9","53.0518","53.0511","53.0514","12/01/2022"
"9","53.0189","53.0182","53.0186","11/28/2022"
"9","53.0137","53.0129","53.0133","11/25/2022"
"9","53.0052","53.0044","53.0048","11/24/2022"
"9","53.0004","52.9997","53.0000","11/23/2022"
"9","52.9776","52.9768","52.9772","11/22/2022"
"9","52.9866","52.9858","52.9862","11/21/2022"
"9","52.9776","52.9768","52.9772","11/18/2022"
"9","52.9718","52.9711","52.9714","11/17/2022"
"9","52.9623","52.9615","52.9619","11/16/2022"
"9","52.9575","52.9567","52.9571","11/15/2022"
"9","52.9491","52.9482","52.9486","11/14/2022"
"9","52.9437","52.9429","52.9433","11/11/2022"
"9","52.9347","52.9339","52.9343","11/10/2022"
"9","52.9305","52.9297","52.9301","11/09/2022"
"9","52.9209","52.9202","52.9206","11/08/2022"
"9","52.9067","52.9059","52.9063","11/04/2022"
"9","52.9014","52.9006","52.9010","11/03/2022"
"9","52.8919","52.8911","52.8915","11/02/2022"
"9","52.8872","52.8863","52.8867","11/01/2022"
"9","52.8781","52.8773","52.8777","10/31/2022"
"9","52.8607","52.8599","52.8603","10/28/2022"
"9","52.8507","52.8499","52.8503","10/27/2022"
"9","52.8337","52.8329","52.8333","10/26/2022"
"9","52.8227","52.8219","52.8223","10/25/2022"
"9","52.8073","52.8065","52.8069","10/24/2022"
"9","52.7968","52.7961","52.7964","10/21/2022"
"9","52.7809","52.7801","52.7805","10/20/2022"
"9","52.7714","52.7706","52.7710","10/19/2022"
"9","52.7551","52.7543","52.7547","10/18/2022"
"9","52.7439","52.7432","52.7436","10/17/2022"
"9","52.7271","52.7263","52.7267","10/14/2022"
"9","52.7166","52.7158","52.7162","10/13/2022"
"9","52.7003","52.6995","52.6999","10/12/2022"
"9","52.6903","52.6895","52.6899","10/11/2022"
"9","52.6618","52.6611","52.6614","10/07/2022"
"9","52.6449","52.6442","52.6446","10/06/2022"
"9","52.6349","52.6342","52.6346","10/05/2022"
"9","52.6187","52.6179","52.6183","10/04/2022"
"9","52.6066","52.6058","52.6062","10/03/2022"
"9","52.5897","52.5889","52.5893","09/30/2022"
"9","52.5849","52.5842","52.5846","09/29/2022"
"9","52.5776","52.5768","52.5772","09/28/2022"
"9","52.5734","52.5727","52.5730","09/26/2022"
"9","52.5649","52.5642","52.5646","09/23/2022"
"9","52.5613","52.5605","52.5609","09/22/2022"
"9","52.5535","52.5527","52.5531","09/21/2022"
"9","52.5498","52.5491","52.5494","09/20/2022"
"9","52.5177","52.5169","52.5173","09/13/2022"
"9","52.5131","52.5122","52.5126","09/12/2022"
"9","52.5051","52.5043","52.5047","09/09/2022"
"9","52.5015","52.5007","52.5011","09/08/2022"
"9","52.4936","52.4928","52.4932","09/07/2022"
"9","52.4899","52.4891","52.4895","09/06/2022"
"9","52.4815","52.4807","52.4811","09/05/2022"
"9","52.4699","52.4692","52.4696","09/01/2022"
"9","52.4621","52.4613","52.4617","08/31/2022"
"9","52.4458","52.4451","52.4454","08/30/2022"
"9","52.4348","52.4341","52.4344","08/29/2022"
"9","52.4175","52.4167","52.4171","08/26/2022"
"9","52.4081","52.4073","52.4077","08/25/2022"
"9","52.3913","52.3905","52.3909","08/24/2022"
"9","52.3813","52.3806","52.3810","08/23/2022"
"9","52.3531","52.3523","52.3527","08/19/2022"
"9","52.3363","52.3356","52.3360","08/18/2022"
"9","52.3248","52.3241","52.3244","08/17/2022"
"9","52.2971","52.2963","52.2967","08/16/2022"
"9","52.2971","52.2963","52.2967","08/15/2022"
"9","52.2141","52.2133","52.2137","08/05/2022"
"9","52.1702","52.1694","52.1698","08/02/2022"
"9","52.1608","52.1601","52.1604","08/01/2022"
"9","52.1431","52.1423","52.1427","07/29/2022"
"9","52.1342","52.1334","52.1338","07/28/2022"
"9","52.1295","52.1287","52.1291","07/27/2022"
"9","52.1169","52.1162","52.1166","07/25/2022"
"9","52.1087","52.1079","52.1083","07/22/2022"
"9","52.1035","52.1026","52.1031","07/21/2022"
"9","52.0941","52.0933","52.0937","07/20/2022"
"9","52.0894","52.0886","52.0890","07/19/2022"
"9","52.0795","52.0787","52.0791","07/18/2022"
"9","52.0644","52.0636","52.0640","07/14/2022"
"9","52.0592","52.0584","52.0588","07/13/2022"
"9","52.0452","52.0444","52.0448","07/11/2022"
"9","52.0348","52.0341","52.0344","07/08/2022"
"9","52.0301","52.0293","52.0297","07/07/2022"
"9","52.0207","52.0199","52.0203","07/06/2022"
"9","52.0145","52.0137","52.0141","07/05/2022"
"9","51.9999","51.9991","51.9995","07/01/2022"
"9","51.9943","51.9934","51.9938","06/30/2022"
"9","51.9776","51.9768","51.9772","06/29/2022"
"9","51.9552","51.9544","51.9548","06/28/2022"
"9","51.9173","51.9165","51.9169","06/24/2022"
"9","51.9001","51.8993","51.8997","06/23/2022"
"9","51.8778","51.8771","51.8774","06/22/2022"
"9","51.8612","51.8604","51.8608","06/21/2022"
"9","51.8399","51.8392","51.8396","06/20/2022"
"9","51.8244","51.8236","51.8240","06/17/2022"
"9","51.8021","51.8013","51.8017","06/16/2022"
"9","51.7856","51.7848","51.7852","06/15/2022"
"9","51.7633","51.7625","51.7629","06/14/2022"
"9","51.7462","51.7454","51.7458","06/13/2022"
"9","51.7239","51.7231","51.7235","06/10/2022"
"9","51.6859","51.6851","51.6855","06/08/2022"
"9","51.6688","51.6681","51.6684","06/07/2022"
"9","51.6466","51.6458","51.6462","06/06/2022"
"9","51.6306","51.6298","51.6302","06/03/2022"
"9","51.6089","51.6081","51.6085","06/02/2022"
"9","51.5899","51.5891","51.5895","06/01/2022"
"9","51.5682","51.5674","51.5678","05/31/2022"
"9","51.5527","51.5519","51.5523","05/27/2022"
"9","51.5424","51.5417","51.5420","05/26/2022"
"9","51.5362","51.5354","51.5358","05/25/2022"
"9","51.5249","51.5241","51.5245","05/24/2022"
"9","51.5177","51.5169","51.5173","05/23/2022"
"9","51.5079","51.5071","51.5075","05/20/2022"
"9","51.5022","51.5014","51.5018","05/19/2022"
"9","51.4913","51.4906","51.4910","05/18/2022"
"9","51.4844","51.4837","51.4841","05/17/2022"
"9","51.4742","51.4734","51.4738","05/16/2022"
"9","51.4679","51.4672","51.4676","05/13/2022"
"9","51.4575","51.4567","51.4571","05/12/2022"
"9","51.4513","51.4505","51.4509","05/11/2022"
"9","51.4405","51.4397","51.4401","05/10/2022"
"9","51.4335","51.4327","51.4331","05/09/2022"
"9","51.4238","51.4231","51.4234","05/06/2022"
"9","51.4171","51.4163","51.4167","05/04/2022"
"9","51.3996","51.3988","51.3992","04/29/2022"
"9","51.3826","51.3818","51.3822","04/28/2022"
"9","51.3575","51.3567","51.3571","04/27/2022"
"9","51.3395","51.3386","51.3391","04/26/2022"
"9","51.2728","51.2721","51.2724","04/20/2022"
"9","51.2559","51.2551","51.2555","04/19/2022"
"9","51.2318","51.2311","51.2314","04/18/2022"
"9","51.2134","51.2127","51.2130","04/15/2022"
"9","51.1888","51.1881","51.1884","04/14/2022"
"9","51.1709","51.1701","51.1705","04/13/2022"
"9","51.1473","51.1468","51.1470","04/12/2022"
"9","51.1299","51.1292","51.1296","04/11/2022"
"9","51.1059","51.1052","51.1056","04/08/2022"
"9","51.0891","51.0883","51.0887","04/07/2022"
"9","51.0646","51.0638","51.0642","04/06/2022"
"9","51.0492","51.0487","51.0489","04/05/2022"
"9","51.0258","51.0251","51.0254","04/04/2022"
"9","51.0095","51.0087","51.0091","04/01/2022"
"9","50.9872","50.9863","50.9867","03/31/2022"
"9","50.9754","50.9747","50.9750","03/30/2022"
"9","50.9687","50.9679","50.9683","03/29/2022"
"9","50.9585","50.9577","50.9581","03/28/2022"
"9","50.9514","50.9507","50.9510","03/25/2022"
"9","50.9403","50.9394","50.9398","03/24/2022"
"9","50.9326","50.9318","50.9322","03/23/2022"
"9","50.9208","50.9201","50.9204","03/22/2022"
"9","50.9137","50.9129","50.9133","03/21/2022"
"9","50.9015","50.9007","50.9011","03/18/2022"
"9","50.8939","50.8932","50.8935","03/17/2022"
"9","50.8827","50.8819","50.8823","03/16/2022"
"9","50.8749","50.8742","50.8746","03/15/2022"
"9","50.8562","50.8554","50.8558","03/11/2022"
"9","50.8435","50.8427","50.8431","03/10/2022"
"9","50.8364","50.8356","50.8360","03/09/2022"
"9","50.8247","50.8239","50.8243","03/08/2022"
"9","50.8171","50.8163","50.8167","03/07/2022"
"9","50.8049","50.8041","50.8045","03/04/2022"
"9","50.7978","50.7971","50.7974","03/03/2022"
"9","50.7875","50.7867","50.7871","03/01/2022"
"9","50.7794","50.7786","50.7790","02/28/2022"
"9","50.7671","50.7663","50.7667","02/25/2022"
"9","50.7599","50.7591","50.7595","02/24/2022"
"9","50.6191","50.6183","50.6187","02/18/2022"
"9","50.5645","50.5637","50.5641","02/17/2022"
"9","50.5004","50.4996","50.5000","02/16/2022"
"9","50.4454","50.4446","50.4450","02/15/2022"
"9","50.3804","50.3796","50.3800","02/14/2022"
"9","50.3239","50.3232","50.3236","02/11/2022"
"9","50.2607","50.2599","50.2603","02/10/2022"
"9","50.2075","50.2067","50.2071","02/09/2022"
"9","50.1438","50.1429","50.1434","02/08/2022"
"9","50.0907","50.0900","50.0903","02/07/2022"
"9","50.0277","50.0269","50.0273","02/04/2022"
"9","49.9752","49.9744","49.9748","02/03/2022"
"9","49.9128","49.9121","49.9124","02/02/2022"
"9","49.8619","49.8611","49.8615","02/01/2022"
"9","49.7987","49.7979","49.7983","01/31/2022"
"9","49.7341","49.7331","49.7336","01/27/2022"
"9","49.7047","49.7039","49.7043","01/26/2022"
"9","49.6694","49.6687","49.6690","01/25/2022"
"9","49.6392","49.6384","49.6388","01/24/2022"
"9","49.6029","49.6021","49.6025","01/21/2022"
"9","49.5732","49.5724","49.5728","01/20/2022"
"9","49.5389","49.5382","49.5386","01/18/2022"
"9","49.5107","49.5099","49.5103","01/17/2022"
"9","49.4756","49.4748","49.4752","01/14/2022"
"9","49.4464","49.4457","49.4460","01/13/2022"
"9","49.4119","49.4111","49.4115","01/12/2022"
"9","49.3817","49.3811","49.3813","01/11/2022"
"9","49.3467","49.3459","49.3463","01/10/2022"
"9","49.3181","49.3173","49.3177","01/06/2022"
"9","49.2836","49.2828","49.2832","01/05/2022"
"9","49.2545","49.2537","49.2541","01/04/2022"
"9","49.2212","49.2203","49.2207","01/03/2022"
"9","49.1939","49.1932","49.1936","12/31/2021"
"9","49.1322","49.1313","49.1317","12/30/2021"
"9","49.0806","49.0798","49.0802","12/29/2021"
"9","49.0183","49.0175","49.0179","12/28/2021"
"9","48.9654","48.9646","48.9650","12/27/2021"
"9","48.9028","48.9021","48.9024","12/24/2021"
"9","48.8447","48.8439","48.8443","12/23/2021"
"9","48.7834","48.7824","48.7829","12/22/2021"
"9","48.7302","48.7293","48.7297","12/21/2021"
"9","48.6683","48.6675","48.6679","12/20/2021"
"9","48.6129","48.6121","48.612","12/17/2021"
"9","48.5517","48.5509","48.5513","12/16/2021"
"9","48.4993","48.4988","48.4990","12/15/2021"
"9","48.4378","48.4371","48.4374","12/14/2021"
"9","48.3242","48.3234","48.3238","12/10/2021"
"9","48.2745","48.2737","48.2741","12/09/2021"
"9","48.2147","48.2139","48.2143","12/08/2021"
"9","48.1612","48.1604","48.1608","12/07/2021"
"9","48.1005","48.1001","48.1002","12/06/2021"
"9","48.0492","48.0484","48.0488","12/03/2021"
"9","47.9897","47.9889","47.9893","12/02/2021"
"9","47.9408","47.9401","47.9404","12/01/2021"
"9","47.8479","47.8472","47.8476","11/30/2021"
"9","47.8159","47.8151","47.8155","11/26/2021"
"9","47.7896","47.7888","47.7892","11/25/2021"
"9","47.7586","47.7577","47.7582","11/24/2021"
"9","47.7314","47.7306","47.7310","11/23/2021"
"9","47.6985","47.6977","47.6981","11/22/2021"
"9","47.6708","47.6701","47.6704","11/19/2021"
"9","47.6384","47.6377","47.6380","11/18/2021"
"9","47.6103","47.6095","47.6099","11/17/2021"
"9","47.5775","47.5767","47.5771","11/16/2021"
"9","47.5514","47.5507","47.5510","11/15/2021"
"9","47.5205","47.5197","47.5201","11/12/2021"
"9","47.4934","47.4926","47.4930","11/11/2021"
"9","47.4607","47.4599","47.4603","11/10/2021"
"9","47.4322","47.4314","47.4318","11/09/2021"
"9","47.3999","47.3992","47.3996","11/08/2021"
"9","47.3398","47.3391","47.3394","11/04/2021"
"9","47.3124","47.3118","47.3120","11/03/2021"
"9","47.2793","47.2785","47.2789","11/02/2021"
"9","47.2509","47.2501","47.2505","11/01/2021"
"9","47.2188","47.2181","47.2184","11/29/2021"
"9","47.1575","47.1567","47.1571","10/28/2021"
"9","47.1052","47.1044","47.1048","10/27/2021"
"9","47.0446","47.0438","47.0442","10/26/2021"
"9","46.9929","46.9921","46.9925","10/25/2021"
"9","46.9314","46.9306","46.9310","10/22/2021"
"9","46.8808","46.8800","46.8804","10/21/2021"
"9","46.8208","46.8200","46.8204","10/20/2021"
"9","46.7694","46.7686","46.7690","10/19/2021"
"9","46.7096","46.7088","46.7092","10/15/2021"
"9","46.6597","46.6589","46.6593","10/14/2021"
"9","46.5995","46.5987","46.5991","10/13/2021"
"9","46.5474","46.5466","46.5470","10/12/2021"
"9","46.4869","46.4862","46.4866","10/11/2021"
"9","46.4354","46.4346","46.4350","10/08/2021"
"9","46.3774","46.3766","46.3770","10/07/2021"
"9","46.3167","46.3159","46.3163","10/06/2021"
"9","46.2677","46.2669","46.2673","10/05/2021"
"9","46.2081","46.2073","46.2077","10/04/2021"
"9","46.1610","46.1602","46.1606","10/01/2021"
"9","46.1011","46.1003","46.1007","09/30/2021"
"9","46.0748","46.0741","46.0744","09/29/2021"
"9","46.0429","46.0422","46.0426","09/28/2021"
"9","46.0164","46.0156","46.0160","09/24/2021"
"9","45.9837","45.9828","45.9833","09/23/2021"
"9","45.9575","45.9567","45.9571","09/22/2021"
"9","45.9263","45.9255","45.9259","09/21/2021"
"9","45.8992","45.8984","45.8988","09/20/2021"
"9","45.8694","45.8686","45.8690","09/17/2021"
"9","45.8419","45.8411","45.8415","09/16/2021"
"9","45.8084","45.8077","45.8080","09/15/2021"
"9","45.7819","45.7811","45.7815","09/14/2021"
"9","45.7499","45.7491","45.7495","09/13/2021"
"9","45.7229","45.7221","45.7225","09/10/2021"
"9","45.6639","45.6632","45.6636","09/08/2021"
"9","45.6316","45.6308","45.6312","09/07/2021"
"9","45.6015","45.6007","45.6011","09/06/2021"
"9","45.5696","45.5688","45.5692","09/03/2021"
"9","45.5432","45.5424","45.5428","09/02/2021"
"9","45.5104","45.4996","45.5100","09/01/2021"
"9","45.4831","45.4823","45.4827","08/31/2021"
"9","45.4236","45.4228","45.4232","08/30/2021"
"9","45.3746","45.3738","45.3742","08/27/2021"
"9","45.3175","45.3171","45.3167","08/26/2021"
"9","45.2677","45.2669","45.2673","08/25/2021"
"9","45.2076","45.5068","45.2072","08/24/2021"
"9","45.1538","45.1530","45.1534","08/23/2021"
"9","45.0461","44.0453","45.0457","08/19/2021"
"9","44.9894","44.9886","44.9890","08/18/2021"
"9","44.9504","44.9396","44.9400","08/17/2021"
"9","44.8822","44.8813","44.8817","08/16/2021"
"9","44.8265","44.8257","44.8261","08/13/2021"
"9","44.7759","44.7751","44.7755","08/12/2021"
"9","44.6691","44.6683","44.6687","08/10/2021"
"9","44.6240","44.6232","44.6236","08/09/2021"
"9","44.5670","44.5662","44.5666","08/06/2021"
"9","44.5202","44.5194","44.5198","08/05/2021"
"9","144.0783","44.4608","44.4612","08/04/2021"
"9","44.4078","44.4071","44.4074","08/03/2021"
"9","44.3626","44.3618","44.3622","08/02/2021"
"9","44.3049","44.3042","44.3046","07/30/2021"
"9","44.2727","44.2719","44.2723","07/29/2021"
"9","44.2461","44.2453","44.2457","07/28/2021"
"9","44.2129","44.2121","44.2125","07/27/2021"
"9","44.1869","44.1861","44.1865","07/26/2021"
"9","44.1555","44.1547","44.1551","07/23/2021"
"9","44.1286","44.1278","44.1282","07/22/2021"
"9","44.0964","44.0956","44.0960","07/21/2021"
"9","44.0369","44.0361","44.0365","07/16/2021"
"9","44.0048","44.0041","44.0044","07/15/2021"
"9","43.9788","43.9781","43.9784","07/14/2021"
"9","43.9511","43.9503","43.9507","07/13/2021"
"9","43.9252","43.9244","43.9248","07/12/2021"
"9","43.8936","43.8928","43.8932","07/09/2021"
"9","43.8659","43.8652","43.8656","07/08/2021"
"9","43.8336","43.8328","43.8332","07/07/2021"
"9","43.8081","43.8073","43.8077","07/06/2021"
"9","43.7753","43.7745","43.7749","07/05/2021"
"9","43.7479","43.7470","43.7474","07/02/2021"
"9","43.7167","43.7159","43.7163","07/01/2021"
"9","43.6914","43.6906","43.6910","06/30/2021"
"9","43.6669","43.6661","43.6665","06/29/2021"
"9","43.6372","43.6364","43.6368","06/28/2021"
"9","43.6118","43.6111","43.6114","06/25/2021"
"9","43.5818","43.5811","43.5814","06/24/2021"
"9","43.5561","43.5553","43.5557","06/23/2021"
"9","43.5252","43.5244","43.5248","06/22/2021"
"9","43.4681","43.4673","43.4677","06/18/2021"
"9","43.4425","43.4417","43.4421","06/17/2021"
"9","43.4129","43.4122","43.4126","06/16/2021"
"9","43.3878","43.3870","43.3874","06/15/2021"
"9","43.3575","43.3567","43.3571","06/14/2021"
"9","43.3328","43.3321","43.3324","06/11/2021"
"9","43.3019","43.3012","43.3016","06/10/2021"
"9","43.2787","43.2779","43.2783","06/09/2021"
"9","43.2484","43.2478","43.2480","06/08/2021"
"9","43.2246","43.2238","43.2242","06/07/2021"
"9","43.1948","43.1941","43.1944","06/04/2021"
"9","43.1702","43.1694","43.1698","06/03/2021"
"9","43.1396","43.1388","43.1392","06/02/2021"
"9","43.1159","43.1151","43.1155","06/01/2021"
"9","43.0857","43.0849","43.0853","05/31/2021"
"9","43.0255","43.0247","43.0251","05/27/2021"
"9","42.9563","42.9563","42.9559","05/26/2021"
"9","42.8971","42.8963","42.8967","05/25/2021"
"9","42.8294","42.8286","42.8290","05/24/2021"
"9","42.7000","42.6992","42.6996","05/20/2021"
"9","42.6405","42.6397","42.6401","05/19/2021"
"9","42.5728","42.5720","42.5724","05/18/2021"
"9","42.5129","42.5121","42.5125","05/17/2021"
"9","42.4458","42.4451","42.4454","05/14/2021"
"9","42.3856","42.3848","42.3852","05/12/2021"
"9","42.3192","42.3184","42.3188","05/11/2021"
"9","42.2604","42.2596","42.2600","05/10/2021"
"9","42.1933","42.1925","42.1929","05/07/2021"
"9","42.1343","42.1335","42.1335","05/06/2021"
"9","42.0687","42.0679","42.0683","05/04/2021"
"9","42.0099","42.0091","42.0095","05/03/2021"
"9","41.9428","41.9421","41.9424","04/29/2021"
"9","41.9159","41.9152","41.9156","04/28/2021"
"9","41.8816","41.8808","41.8812","04/27/2021"
"9","41.8214","41.8206","41.8210","04/26/2021"
"9","41.8214","41.8206","41.8210","04/23/2021"
"9","41.7946","41.7938","41.7942","04/22/2021"
"9","41.7629","41.7621","41.7625","04/21/2021"
"9","41.7362","41.7354","41.7358","04/20/2021"
"9","41.7016","41.7008","41.7012","04/19/2021"
"9","41.6757","41.6749","41.6753","04/16/2021"
"9","41.6416","41.6408","41.6412","04/15/2021"
"9","41.6154","41.6146","41.6150","04/14/2021"
"9","41.5829","41.5821","41.5825","04/13/2021"
"9","41.5559","41.5551","41.5555","04/12/2021"
"9","41.5231","41.5223","41.5227","04/09/2021"
"9","41.4966","41.4958","41.4962","04/08/2021"
"9","41.4629","41.4622","41.4626","04/07/2021"
"9","41.4370","41.4361","41.4365","04/06/2021"
"9","41.4033","41.4025","41.4029","04/05/2021"
"9","41.3769","41.3761","41.3765","04/02/2021"
"9","41.3421","41.3413","41.3417","04/01/2021"
"9","41.3169","41.3161","41.3165","03/31/2021"
"9","41.2497","41.2489","41.2493","03/30/2021"
"9","41.1908","41.1901","41.1904","03/29/2021"
"9","41.1238","41.1231","41.1234","03/26/2021"
"9","41.0646","41.0638","41.0642","03/25/2021"
"9","40.9998","40.9991","40.9994","03/24/2021"
"9","40.9412","40.9405","40.9409","03/23/2021"
"9","40.8763","40.8755","40.8759","03/22/2021"
