currency_id,currency_name,currency_code,date,buying,selling
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-01,5.3913,5.4453
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-01,8.2359,8.3182
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-01,0.3211,0.3308
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-01,0.3573,0.3609
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-01,15.2832,15.436
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-01,41.8617,42.2803
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-01,38.233,38.6153
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-01,15.6098,15.7659
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-01,61.4147,62.0289
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-01,70.3537,71.0573
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-01,3.1511,3.1826
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-01,7.8948,7.9737
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-01,186.9047,188.7737
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-01,0.4419,0.4552
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-02,8.2657,8.3483
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-02,0.3212,0.3308
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-02,5.3921,5.446
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-02,0.687,0.6939
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-02,63.6085,64.2446
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-02,72.6594,73.386
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-02,57.3431,57.9165
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-02,5.4261,5.4804
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-02,0.4428,0.4561
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-02,187.0647,188.9353
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-02,41.893,42.3119
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-02,7.8895,7.9684
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-02,3.1782,3.21
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-02,78.3249,79.1082
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-02,0.3559,0.3595
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-02,15.6116,15.7678
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-02,15.2842,15.437
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-02,38.2823,38.6651
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-02,61.6438,62.2603
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-03,0.3212,0.3309
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-03,57.354,57.9275
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-03,72.5413,73.2668
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-03,63.4517,64.0862
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-03,5.3828,5.4367
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-03,5.3613,5.415
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-03,8.2438,8.3263
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-03,0.6869,0.6938
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-03,0.4446,0.4579
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-03,187.0486,188.9191
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-03,41.7576,42.1751
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-03,38.1404,38.5218
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-03,15.2875,15.4403
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-03,15.6146,15.7707
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-03,61.4835,62.0983
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-03,75.5065,76.2616
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-03,3.1021,3.1331
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-03,7.8876,7.9665
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-03,0.3548,0.3584
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-04,0.3213,0.3309
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-04,8.2746,8.3574
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-04,5.3867,5.4406
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-04,0.6867,0.6936
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-04,63.4931,64.1281
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-04,72.864,73.5927
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-04,57.3597,57.9333
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-04,5.4315,5.4858
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-04,0.4446,0.458
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-04,187.0787,188.9494
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-04,41.9265,42.3458
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-04,38.2532,38.6357
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-04,15.2898,15.4427
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-04,15.6162,15.7723
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-04,61.7248,62.342
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-04,75.4051,76.1591
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-04,3.104,3.135
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-04,7.8862,7.9651
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-04,0.3542,0.3577
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-05,8.3062,8.3893
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-05,5.4329,5.4872
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-05,5.4615,5.5161
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-05,0.3213,0.331
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-05,73.1411,73.8726
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-05,57.3701,57.9438
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-05,63.7233,64.3605
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-05,0.6869,0.6938
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-05,0.4456,0.459
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-05,0.356,0.3596
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-05,187.2904,189.1633
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-05,3.1339,3.1652
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-05,75.5335,76.2888
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-05,61.9425,62.5619
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-05,7.8911,7.97
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-05,15.293,15.4459
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-05,38.5757,38.9614
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-05,42.1405,42.5619
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-05,15.619,15.7752
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-08,0.6871,0.694
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-08,73.3427,74.0761
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-08,63.814,64.4522
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-08,5.4592,5.5137
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-08,5.4228,5.4771
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-08,8.3226,8.4058
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-08,0.3213,0.331
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-08,0.4456,0.459
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-08,57.3752,57.949
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-08,42.1505,42.572
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-08,187.3702,189.2439
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-08,7.895,7.9739
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-08,3.1452,3.1766
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-08,75.5402,76.2956
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-08,0.3567,0.3602
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-08,15.6204,15.7766
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-08,15.2948,15.4477
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-08,38.625,39.0112
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-08,62.0685,62.6892
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-09,0.4457,0.4591
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-09,73.6099,74.346
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-09,64.0191,64.6593
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-09,5.4623,5.517
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-09,5.4272,5.4814
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-09,8.3316,8.415
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-09,0.3214,0.331
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-09,0.687,0.6939
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-09,57.3867,57.9606
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-09,0.3564,0.3599
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-09,38.6672,39.0538
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-09,15.2982,15.4512
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-09,15.6235,15.7797
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-09,62.1383,62.7597
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-09,75.5553,76.3109
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-09,3.1627,3.1943
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-09,7.894,7.9729
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-09,187.4996,189.3746
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-09,42.0816,42.5024
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-10,0.3214,0.3311
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-10,8.3208,8.404
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-10,5.4005,5.4545
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-10,57.3919,57.9658
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-10,0.6873,0.6942
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-10,73.4444,74.1789
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-10,5.4333,5.4877
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-10,0.4449,0.4582
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-10,63.9037,64.5427
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-10,42.0638,42.4845
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-10,38.6305,39.0168
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-10,15.3008,15.4538
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-10,15.6249,15.7812
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-10,62.0636,62.6842
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-10,75.8147,76.5728
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-10,3.1552,3.1867
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-10,7.8922,7.9711
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-10,187.5166,189.3917
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-10,0.3562,0.3597
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-11,0.3215,0.3311
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-11,8.3264,8.4097
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-11,5.3569,5.4105
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-11,0.6871,0.694
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-11,63.908,64.5471
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-11,73.5035,74.2386
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-11,57.4022,57.9762
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-11,5.4458,5.5003
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-11,0.4433,0.4566
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-11,187.5387,189.4141
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-11,42.0776,42.4983
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-11,38.6833,39.0702
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-11,15.304,15.457
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-11,15.6277,15.784
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-11,62.1092,62.7303
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-11,75.8053,76.5634
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-11,3.1743,3.206
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-11,7.8894,7.9683
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-11,0.3555,0.359
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-12,0.3215,0.3312
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-12,8.3516,8.4351
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-12,5.3342,5.3876
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-12,57.4079,57.982
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-12,73.9012,74.6402
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-12,0.6867,0.6936
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-12,5.4549,5.5094
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-12,0.4433,0.4566
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-12,63.9144,64.5535
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-12,42.1095,42.5306
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-12,38.779,39.1668
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-12,15.3055,15.4586
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-12,15.6293,15.7856
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-12,62.2991,62.922
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-12,75.7957,76.5536
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-12,3.176,3.2077
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-12,7.9013,7.9803
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-12,187.5918,189.4677
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-12,0.3554,0.3589
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-15,0.3216,0.3312
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-15,8.3793,8.4631
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-15,5.3509,5.4044
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-15,57.4183,57.9925
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-15,64.0615,64.7021
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-15,74.3797,75.1235
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-15,0.6873,0.6942
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-15,5.4388,5.4932
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-15,0.4425,0.4558
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-15,15.3083,15.4614
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-15,42.1542,42.5758
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-15,38.8722,39.2609
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-15,15.6321,15.7884
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-15,62.5113,63.1364
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-15,75.9127,76.6719
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-15,3.1887,3.2206
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-15,7.9165,7.9957
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-15,187.8325,189.7108
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-15,0.3607,0.3643
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-16,0.3216,0.3313
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-16,8.4029,8.4869
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-16,5.3486,5.4021
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-16,0.6865,0.6934
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-16,64.2536,64.8961
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-16,74.5413,75.2867
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-16,57.4234,57.9976
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-16,5.444,5.4984
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-16,0.4434,0.4567
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-16,15.6335,15.7898
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-16,42.0931,42.514
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-16,187.8492,189.7277
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-16,7.9071,7.9861
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-16,3.1618,3.1935
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-16,0.3633,0.367
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-16,62.6949,63.3218
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-16,15.3096,15.4627
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-16,38.9388,39.3282
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-16,76.1262,76.8875
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-17,0.6871,0.694
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-17,57.4344,58.0087
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-17,74.4809,75.2257
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-17,64.1367,64.7781
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-17,5.4176,5.4718
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-17,5.3125,5.3656
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-17,8.3919,8.4759
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-17,0.3217,0.3313
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-17,0.4401,0.4533
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-17,0.3626,0.3662
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-17,41.9842,42.4041
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-17,7.9035,7.9825
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-17,3.1776,3.2093
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-17,76.2327,76.995
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-17,187.8679,189.7466
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-17,15.6365,15.7929
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-17,15.3126,15.4657
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-17,38.7108,39.0979
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-17,62.6035,63.2295
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-18,0.3217,0.3314
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-18,57.4395,58.0139
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-18,74.8264,75.5747
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-18,64.6841,65.331
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-18,5.4614,5.516
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-18,5.3461,5.3996
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-18,8.4174,8.5016
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-18,0.6874,0.6943
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-07-18,0.4393,0.4525
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-07-18,187.9133,189.7925
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-07-18,7.9124,7.9916
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-07-18,3.1622,3.1939
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-07-18,76.1763,76.938
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-07-18,62.7929,63.4208
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-07-18,0.3667,0.3703
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-07-18,15.3139,15.4671
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-07-18,38.72,39.1072
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-07-18,42.0279,42.4482
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-07-18,15.6379,15.7943
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-07-19,0.6867,0.6936
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-07-19,57.4499,58.0244
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-07-19,74.5412,75.2867
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-07-19,64.9812,65.631
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-07-19,5.4436,5.4981
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-07-19,5.3421,5.3956
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-07-19,8.4092,8.4933
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-07-19,0.3218,0.3314
